@relation 'KDDTrain20DOS-weka.filters.unsupervised.attribute.Remove-R4-8,10-19'
@attribute 'duration' real
@attribute 'src_bytes' real
@attribute 'dst_bytes' real
@attribute 'logged_in' {0,1}
@attribute 'count' real
@attribute 'srv_count' real
@attribute 'serror_rate' real
@attribute 'srv_serror_rate' real
@attribute 'rerror_rate' real
@attribute 'srv_rerror_rate' real
@attribute 'same_srv_rate' real
@attribute 'diff_srv_rate' real
@attribute 'srv_diff_host_rate' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_srv_rate' real
@attribute 'dst_host_diff_srv_rate' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'dst_host_srv_diff_host_rate' real
@attribute 'dst_host_serror_rate' real
@attribute 'dst_host_srv_serror_rate' real
@attribute 'dst_host_rerror_rate' real
@attribute 'dst_host_srv_rerror_rate' real
@attribute 'protocol_type' {'1','2','3'}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,7422,0,1,8,8,0,0,0,0,1,0,0,255,44,0.17,0.02,0.17,0,0,0,0.72,0,1,20,2,0
0,198,12884,1,2,2,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,1,25,2,0
20,2310,328,1,1,3,0,0,0,0,1,0,1,255,157,0.62,0.02,0,0,0,0,0,0,1,55,2,0
0,331,955,1,6,6,0,0,0,0,1,0,0,38,255,1,0,0.03,0.01,0,0,0,0,1,25,2,0
0,65,0,0,9,2,0,0,0,0,0.22,0.22,0,255,16,0.06,0.01,0.06,0,0,0,0,0,2,66,2,0
0,28,0,0,4,4,0,0,0,0,1,0,0,255,71,0.28,0.01,0.28,0,0,0,0,0,3,50,2,1
0,45,77,0,171,173,0,0,0,0,1,0,0.01,255,232,0.91,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,250,3,0,0,1,1,0.01,0.06,0,255,3,0.01,0.07,0,0,0,0,1,1,1,20,3,1
0,0,0,0,238,7,1,1,0,0,0.03,0.07,0,255,7,0.03,0.07,0,0,1,1,0,0,1,5,4,1
0,0,0,0,102,2,1,1,0,0,0.02,0.07,0,255,2,0.01,0.06,0,0,1,1,0,0,1,32,4,1
0,9,142,0,1,1,0,0,0,0,1,0,0,235,12,0.05,0.03,0,0,0,0,0,0,1,19,2,0
0,283,912,1,2,2,0,0,0,0,1,0,0,75,255,1,0,0.01,0.03,0,0,0,0,1,25,2,0
0,221,1789,1,2,10,0.5,0.1,0,0.1,1,0,0.4,73,255,1,0,0.01,0.02,0.01,0,0,0,1,25,2,0
0,0,0,0,281,2,1,1,0,0,0.01,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,1,69,4,1
0,0,0,0,30,2,1,1,0,0,0.07,0.13,0,255,52,0.2,0.03,0,0,1,1,0,0,1,61,4,1
0,0,0,0,276,8,1,1,0,0,0.03,0.06,0,255,8,0.03,0.06,0,0,1,1,0,0,1,20,4,1
0,302,1380,1,5,5,0,0,0,0,1,0,0,212,187,0.88,0.02,0,0,0,0.01,0,0.01,1,25,2,0
0,0,0,0,163,9,1,1,0,0,0.06,0.09,0,255,9,0.04,0.1,0,0,1,1,0,0,1,50,4,1
0,0,0,0,301,20,1,1,0,0,0.07,0.06,0,255,19,0.07,0.05,0,0,1,1,0,0,1,50,4,1
0,355,870,1,28,28,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
18,106,1468,0,1,1,0,0,0,0,1,0,0,117,1,0.01,0.04,0.01,0,0,0,0,0,1,61,2,0
0,286,1423,1,16,16,0,0,0,0,1,0,0,64,255,1,0,0.02,0.05,0,0,0,0,1,25,2,0
0,1032,0,0,46,46,0,0,0,0,1,0,0,255,46,0.18,0.02,0.18,0,0,0,0,0,2,16,2,1
0,168,9551,1,1,2,0,0,0,0,1,0,1,230,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,238,864,1,39,39,0,0,0,0,1,0,0,137,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,291,10369,1,6,6,0,0,0,0,1,0,0,13,255,1,0,0.08,0.05,0,0,0,0,1,25,2,0
0,0,0,0,211,22,1,1,0,0,0.1,0.05,0,255,22,0.09,0.05,0,0,1,1,0,0,1,69,4,1
0,749,330,1,1,1,0,0,0,0,1,0,0,27,129,0.74,0.11,0.04,0.02,0,0,0,0,1,55,2,0
0,198,6924,1,12,12,0,0,0,0,1,0,0,230,255,1,0,0,0.01,0,0,0.01,0.01,1,25,2,0
0,0,0,0,280,11,0,0,1,1,0.04,0.06,0,255,11,0.04,0.07,0,0,0,0,1,1,1,36,1,1
0,167,709,1,1,4,0,0,0,0.25,1,0,0.75,5,255,1,0,0.2,0.02,0,0,0,0,1,25,2,0
0,241,851,1,17,35,0,0,0,0,1,0,0.06,127,255,1,0,0.01,0.03,0,0,0,0,1,25,2,0
0,337,3360,1,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,729,328,1,1,1,0,0,0,0,1,0,0,106,156,0.41,0.04,0.01,0.01,0,0.01,0,0,1,55,2,0
0,0,0,0,201,1,1,1,0,0,0,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,1,8,4,1
0,222,1483,1,3,3,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1,25,2,0
0,0,0,0,276,14,0,0,1,1,0.05,0.06,0,255,14,0.05,0.07,0,0,0,0,1,1,1,5,1,1
0,0,0,0,1,1,0,0,1,1,1,0,0,7,255,1,0,0.14,0.24,0,0,1,0.91,1,25,1,0
0,46,134,0,145,225,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,246,2719,1,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.07,0,0,0,0,1,25,2,0
0,222,771,1,8,8,0,0,0,0,1,0,0,45,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
0,0,0,0,258,10,1,1,0,0,0.04,0.05,0,255,10,0.04,0.05,0,0,1,1,0,0,1,69,4,1
0,0,0,0,256,12,1,1,0,0,0.05,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,1,50,4,1
409,279,9598,1,1,1,0,0,0,0,1,0,0,251,113,0.45,0.01,0,0,0.8,0.88,0,0,1,61,2,0
0,226,651,1,12,12,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1,25,2,0
0,299,447,1,26,44,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,14,6,1,1,0,0,0.43,0.29,0,94,26,0.28,0.04,0.01,0,1,1,0,0,1,25,4,1
0,12,0,1,2,2,0,0,0,0,1,0,0,11,88,0.36,0.27,0.36,0.02,0,0.01,0,0,1,20,2,0
0,281,1951,1,30,31,0,0,0,0,1,0,0.06,77,255,1,0,0.01,0.03,0,0.01,0,0,1,25,2,0
0,0,0,0,138,25,1,1,0,0,0.18,0.05,0,255,25,0.1,0.05,0,0,1,1,0,0,1,6,4,1
0,42,42,0,4,6,0,0,0,0,1,0,0.5,255,245,0.96,0.01,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,300,7,1,1,0,0,0.02,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,1,20,4,1
0,0,0,0,199,9,1,1,0,0,0.05,0.07,0,255,9,0.04,0.07,0,0,1,1,0,0,1,64,4,1
0,263,453,1,15,15,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,1,1,0,0,1,1,1,0,0,212,43,0.2,0.02,0,0,0,0,0.06,0.12,1,20,3,0
0,0,0,0,144,15,1,1,0,0,0.1,0.06,0,255,30,0.12,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,104,4,1,1,0,0,0.04,0.07,0,255,18,0.07,0.07,0,0,1,1,0,0,1,56,4,1
0,283,1980,1,18,18,0,0,0,0,1,0,0,18,255,1,0,0.06,0.03,0,0,0,0,1,25,2,0
0,161,5530,1,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.05,0,0,0,0,1,25,2,0
0,211,321,1,7,11,0,0,0,0,1,0,0.27,211,255,1,0,0,0.01,0,0,0,0,1,25,2,0
0,201,1701,1,7,7,0,0,0,0,1,0,0,32,255,1,0,0.03,0.04,0,0,0,0,1,25,2,0
0,147,0,0,3,1,0,0,0,0,0.33,0.67,0,255,1,0,0.67,0.95,0,0,0,0,0,3,45,2,0
0,0,0,0,74,16,1,1,0,0,0.22,0.05,0,255,5,0.02,0.06,0,0,1,1,0,0,1,50,4,1
0,567,0,0,1,1,0,0,0,0,1,0,0,53,38,0.25,0.09,0.25,0.05,0,0,0,0,1,20,2,0
0,0,0,0,225,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.08,0,0,0,0,1,1,1,24,1,1
0,0,0,0,66,16,0.97,1,0.03,0,0.24,0.09,0,255,52,0.2,0.04,0,0,1,1,0,0,1,61,4,1
0,320,420,1,7,7,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1,25,2,0
0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,160,101,0.4,0.05,0.01,0.02,0.01,0.02,0,0,1,55,4,0
0,204,1229,1,4,4,0,0,0,0,1,0,0,54,255,1,0,0.02,0.04,0,0,0,0,1,25,2,0
0,10389,0,1,1,1,0,0,0,0,1,0,0,255,81,0.32,0.02,0.31,0,0,0,0,0,1,20,2,0
0,0,0,0,139,13,1,1,0,0,0.09,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,1,67,4,1
0,344,573,1,28,60,0.04,0.03,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,144,16,0,0,1,1,0.11,0.06,0,255,9,0.04,0.06,0,0,0,0,1,1,1,18,3,1
0,0,0,0,241,19,1,1,0,0,0.08,0.05,0,255,19,0.07,0.07,0,0,1,1,0,0,1,38,4,1
0,243,821,1,15,19,0,0,0,0,1,0,0.11,107,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,1032,0,0,213,213,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,105,146,0,3,2,0,0,0,0,0.67,0.67,0,255,239,0.94,0.01,0.01,0,0,0,0,0,3,50,2,0
0,0,0,0,254,17,1,1,0,0,0.07,0.05,0,255,17,0.07,0.06,0,0,1,1,0,0,1,50,4,1
1,1080,327,1,1,2,0,0,0,0,1,0,1,202,154,0.58,0.02,0,0.01,0,0,0,0,1,55,2,0
0,0,0,0,295,7,1,1,0,0,0.02,0.05,0,255,7,0.03,0.05,0,0,1,1,0,0,1,61,4,1
0,0,0,0,171,3,1,1,0,0,0.02,0.07,0,255,14,0.05,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,179,2,1,1,0,0,0.01,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,1,3,4,1
0,657,326,1,2,1,0,0,0,0,0.5,1,0,255,11,0.04,0.6,0,0,0,0.09,0,0,1,55,2,0
0,0,0,0,101,7,1,1,0,0,0.07,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,1,25,4,1
0,284,765,1,9,9,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1,25,2,0
0,261,15455,1,22,22,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,317,315,1,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,33,0,0,8,8,0,0,0,0,1,0,0,255,36,0.14,0.03,0.14,0,0,0,0,0,3,12,2,0
0,44,70,0,195,197,0,0,0,0,1,0,0.01,255,234,0.92,0.01,0.01,0,0,0,0,0,3,12,2,0
0,215,584,1,4,9,0,0,0,0,1,0,0.56,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,260,9,1,1,0,0,0.03,0.07,0,255,7,0.03,0.07,0,0,1,1,0,0,1,50,4,1
0,332,2844,1,14,14,0,0,0,0,1,0,0,142,255,1,0,0.01,0.03,0,0,0,0,1,25,2,0
1,978,334,1,1,3,0,0,0,0,1,0,1,128,164,0.75,0.03,0.01,0.02,0,0,0,0,1,55,2,0
0,296,5670,1,10,10,0,0,0,0,1,0,0,69,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,0,0,0,125,13,1,1,0,0,0.1,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,1,61,4,1
0,0,0,0,139,10,0,0,1,1,0.07,0.06,0,255,6,0.02,0.09,0,0,0,0,1,1,1,50,1,1
0,214,9986,1,10,11,0,0,0,0,1,0,0.18,66,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
0,0,0,0,251,7,1,1,0,0,0.03,0.07,0,255,2,0.01,0.07,0,0,1,1,0,0,1,50,4,1
0,48,48,0,1,1,0,0,0,0,1,0,0,42,23,0.55,0.05,0.55,0,0,0,0,0,3,44,2,0
0,226,1301,1,5,5,0,0,0,0,1,0,0,14,255,1,0,0.07,0.03,0,0,0,0,1,25,2,0
0,0,0,0,211,17,1,1,0,0,0.08,0.07,0,255,12,0.05,0.08,0,0,1,1,0,0,1,6,4,1
0,78,0,0,20,8,0,0,0,0,0.4,0.1,0,255,16,0.06,0.01,0.06,0,0,0,0,0,2,66,2,0
0,0,0,0,208,2,1,1,0,0,0.01,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,1,1,0,0,1,1,1,0,0,8,38,1,0,0.12,0.18,0,0,1,1,1,25,1,0
0,0,0,0,268,19,1,1,0,0,0.07,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,1,11,4,1
0,294,3327,1,1,19,0,0,0,0,1,0,0.16,57,255,1,0,0.02,0.04,0,0,0,0,1,25,2,0
0,0,0,0,286,3,1,1,0,0,0.01,0.05,0,255,3,0.01,0.05,0,0,1,1,0,0,1,59,4,1
0,220,1249,1,7,7,0,0,0,0,1,0,0,159,255,1,0,0.01,0.03,0,0,0,0,1,25,2,0
0,196,3282,1,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,272,30,1,0.43,0,0,0.05,0.06,0.1,255,13,0.05,0.08,0,0,1,1,0,0,1,25,4,1
0,327,4482,1,4,8,0,0,0,0,1,0,0.25,58,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
0,0,0,0,241,3,0,0,1,1,0.01,0.07,0,255,3,0.01,0.07,0,0,0,0,1,1,1,67,1,1
0,319,0,0,2,2,0,0,0,0,1,0,0,6,2,0.33,0.5,0.33,0,0,0,0,0,1,20,2,0
0,1087,302,1,1,1,0,0,0,0,1,0,0,246,64,0.24,0.29,0,0.03,0,0,0.26,0,1,55,2,0
0,210,3754,1,18,18,0,0,0,0,1,0,0,62,255,1,0,0.02,0.02,0,0.01,0,0,1,25,2,0
0,0,0,0,125,19,1,1,0,0,0.15,0.06,0,255,18,0.07,0.07,0,0,1,1,0,0,1,56,4,1
0,0,0,0,1,1,0,0,1,1,1,0,0,12,255,1,0,0.08,0.15,0,0,1,0.79,1,25,1,0
0,234,6282,1,6,6,0,0,0,0,1,0,0,106,255,1,0,0.01,0.03,0,0,0,0,1,25,2,0
0,54540,8314,1,1,1,0,0,0,0,1,0,0,251,251,1,0,0,0,0,0,0.02,0.02,1,25,2,1
0,237,1461,1,3,3,0,0,0,0,1,0,0,59,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
0,0,0,0,42,10,1,1,0,0,0.24,0.1,0,124,62,0.24,0.03,0.01,0.03,0.98,0.48,0,0,1,20,4,1
0,0,0,0,274,10,1,1,0,0,0.04,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,1,50,4,1
0,200,955,1,3,3,0,0,0,0,1,0,0,250,255,1,0,0,0.01,0,0,0,0,1,25,2,0
0,219,657,1,7,9,0,0,0,0,1,0,0.33,28,255,1,0,0.04,0.01,0,0,0,0,1,25,2,0
0,284,5921,1,1,1,0,0,0,0,1,0,0,49,255,1,0,0.02,0.07,0,0,0,0,1,25,2,0
0,0,0,0,196,12,1,1,0,0,0.06,0.07,0,255,12,0.05,0.08,0,0,1,1,0,0,1,43,4,1
0,325,426,1,5,5,0,0,0,0,1,0,0,187,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0,0,0,111,6,1,1,0,0,0.05,0.07,0,255,6,0.02,0.07,0,0,1,1,0,0,1,7,4,1
0,30,0,0,1,1,0,0,0,0,1,0,0,247,247,1,0,1,0,0,0,0,0,2,15,2,0
0,335,7902,1,1,8,0,0,0,0,1,0,0.88,1,255,1,0,1,0.04,0,0,0,0,1,25,2,0
0,36,0,0,2,4,0,0,0,0,1,0,0.75,67,171,1,0,1,0.01,0,0,0,0,3,12,2,0
0,0,0,0,168,3,1,1,0,0,0.02,0.08,0,255,3,0.01,0.08,0,0,1,1,0,0,1,50,4,1
0,43,43,0,122,188,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,108,8,1,1,0,0,0.07,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,1,7,4,1
0,0,0,0,1,1,0,0,1,1,1,0,0,6,55,1,0,0.17,0.24,0,0,1,1,1,25,1,0
0,0,0,0,36,12,1,1,0,0,0.33,0.14,0,255,12,0.05,0.1,0,0,1,1,0,0,1,50,4,1
0,0,0,0,143,19,1,1,0,0,0.13,0.06,0,255,4,0.02,0.06,0,0,1,1,0,0,1,50,4,1
0,216,1956,1,1,21,0,0,0,0,1,0,0.1,12,255,1,0,0.08,0.05,0,0,0,0,1,25,2,0
0,0,0,0,132,8,1,1,0,0,0.06,0.05,0,255,8,0.03,0.05,0,0,1,1,0,0,1,67,4,1
0,44,78,0,139,139,0,0,0,0,1,0,0,255,166,0.65,0.01,0,0,0,0,0,0,3,12,2,0
0,347,8113,1,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0.02,0.02,1,25,2,0
1,570,280,1,1,1,0,0,0,0,1,0,0,126,104,0.44,0.05,0.01,0.02,0.01,0.01,0.01,0,1,55,2,0
0,219,17540,1,8,8,0,0,0,0,1,0,0,36,255,1,0,0.03,0.05,0,0,0,0,1,25,2,0
0,146,0,0,3,1,0,0,0,0,0.33,1,0,255,1,0,0.53,0.88,0,0,0,0,0,3,45,2,0
0,0,0,0,222,1,1,1,0,0,0,0.06,0,255,1,0,0.06,0,0,1,1,0,0,1,20,4,1
0,0,0,0,260,8,1,1,0,0,0.03,0.05,0,120,8,0.07,0.08,0.01,0,0.98,1,0,0,1,50,4,1
0,0,0,0,237,15,1,1,0,0,0.06,0.07,0,255,1,0,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,132,15,1,1,0,0,0.11,0.06,0,255,16,0.06,0.05,0,0,1,1,0,0,1,50,4,1
0,0,0,0,57,11,1,1,0,0,0.19,0.11,0,255,11,0.04,0.07,0,0,1,1,0,0,1,50,4,1
0,0,4,0,1,1,0,0,0,0,1,0,0,25,25,1,0,0.04,0,0.08,0.08,0.04,0.04,1,64,2,0
0,233,581,1,13,26,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,257,19,1,1,0,0,0.07,0.05,0,255,19,0.07,0.07,0,0,1,1,0,0,1,19,4,1
0,276,0,0,1,1,0,0,0,0,1,0,0,76,24,0.17,0.08,0.17,0.08,0,0,0,0,1,20,2,0
0,44,139,0,77,157,0,0,0,0,1,0,0.01,255,242,0.95,0.01,0,0,0,0,0,0,3,12,2,0
7805,1828,148722,1,1,1,0,0,0,0,1,0,0,51,7,0.14,0.08,0.02,0,0,0,0,0,1,61,2,0
0,200,764,1,2,12,0,0,0,0,1,0,0.33,23,255,1,0,0.04,0.02,0,0,0,0,1,25,2,0
0,46,46,0,11,20,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,257,19,1,1,0,0,0.07,0.05,0,255,2,0.01,0.09,0,0,1,1,0,0,1,50,4,1
0,0,0,0,13,13,1,1,0,0,1,0,0,135,75,0.56,0.01,0.01,0,0.99,0.97,0,0,1,61,4,1
0,216,5284,1,9,9,0,0,0,0,1,0,0,123,255,1,0,0.01,0.02,0,0,0.44,0.29,1,25,2,0
0,0,0,0,137,9,0,0,1,1,0.07,0.06,0,255,4,0.02,0.06,0,0,0,0,1,1,1,18,3,1
0,234,997,1,28,28,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,220,1643,1,12,25,0,0.04,0,0,1,0,0.08,25,255,1,0,0.04,0.04,0,0.01,0,0,1,25,2,0
0,0,0,0,132,3,1,1,0,0,0.02,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,1,35,4,1
0,105,146,0,7,1,0,0,0,0,0.14,0.29,0,255,226,0.89,0.01,0.01,0,0,0,0,0,3,50,2,0
0,0,0,0,1,1,0,0,1,1,1,0,0,12,255,1,0,0.08,0.04,0,0,0.08,0.02,1,25,1,0
0,0,0,0,290,16,1,1,0,0,0.06,0.06,0,255,11,0.04,0.08,0,0,1,1,0,0,1,3,4,1
0,0,0,0,203,2,1,1,0,0,0.01,0.06,0,255,9,0.04,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,290,8,1,1,0,0,0.03,0.06,0,255,9,0.04,0.08,0,0,1,1,0,0,1,50,4,1
0,288,2881,1,14,16,0,0,0,0,1,0,0.12,14,255,1,0,0.07,0.05,0,0,0,0,1,25,2,0
0,0,0,0,116,3,0,0,1,1,0.03,0.07,0,255,3,0.01,0.08,0,0,0,0,1,1,1,67,3,1
0,0,0,0,260,6,1,1,0,0,0.02,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,1,50,4,1
0,28,0,0,21,21,0,0,0,0,1,0,0,255,21,0.08,0.02,0.08,0,0,0,0,0,3,50,2,1
0,279,494,1,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,1032,0,0,486,486,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,192,0,1,2,3,0,0,0,0,1,0,0.67,255,115,0.45,0.01,0.45,0,0,0,0,0,1,20,2,0
7,105,1401,1,1,1,0,0,0,0,1,0,0,84,1,0.01,0.07,0.01,0,0,0,0,0,1,61,2,0
10,1330,282,1,1,1,0,0,0,0,1,0,0,255,142,0.56,0.03,0,0,0,0,0,0,1,55,2,0
0,520,0,0,457,457,0,0,0,0,1,0,0,153,153,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,47,4,1,1,0,0,0.09,0.09,0,255,64,0.25,0.02,0.02,0,1,1,0,0,1,20,4,1
0,230,362,1,10,18,0,0,0,0,1,0,0.17,121,255,1,0,0.01,0.04,0,0,0,0,1,25,2,0
0,44,110,0,71,151,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,271,3582,1,12,12,0,0,0,0,1,0,0,12,255,1,0,0.08,0.03,0,0,0,0,1,25,2,0
0,179,1668,1,6,6,0,0,0,0,1,0,0,52,255,1,0,0.02,0.03,0,0,0,0,1,25,2,0
0,852,0,0,6,6,0,0,0,0,1,0,0,219,39,0.13,0.02,0.13,0.05,0,0,0,0,1,20,2,0
0,222,310,1,5,13,0,0,0,0,1,0,0.15,170,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,314,4137,1,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,139,10,0,0,1,1,0.07,0.06,0,255,10,0.04,0.06,0,0,0,0,1,1,1,35,3,1
0,230,6880,1,1,17,0,0,0,0,1,0,0.29,24,255,1,0,0.04,0.04,0,0,0,0.01,1,25,2,0
0,0,0,0,200,6,1,1,0,0,0.03,0.08,0,255,6,0.02,0.07,0,0,1,1,0,0,1,70,4,1
0,0,0,0,140,1,1,1,0,0,0.01,0.06,0,255,1,0,0.08,0,0,1,1,0,0,1,9,4,1
0,857,327,1,1,1,0,0,0,0,1,0,0,173,132,0.57,0.02,0.01,0.02,0,0,0,0,1,55,2,0
0,234,1707,1,9,9,0,0,0,0,1,0,0,9,255,1,0,0.11,0.04,0,0,0,0,1,25,2,0
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,200,0.78,0.01,0.78,0,0,0,0,0,2,16,2,1
0,28,0,0,68,68,0,0,0,0,1,0,0,255,68,0.27,0.02,0.27,0,0,0,0,0,3,50,2,1
0,0,0,0,132,7,1,1,0,0,0.05,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0,1,50,4,1
0,215,6367,1,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,46,46,0,215,215,0,0,0,0,1,0,0,255,250,0.98,0.01,0,0,0,0,0,0,3,12,2,0
0,105,146,0,1,1,0,0,0,0,1,0,0,229,217,0.95,0.01,0,0,0,0,0,0,3,50,2,0
0,0,0,0,115,18,1,1,0,0,0.16,0.04,0,255,18,0.07,0.04,0,0,1,1,0,0,1,50,4,1
0,0,0,0,35,16,1,1,0,0,0.46,0.11,0,255,16,0.06,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,275,15,1,1,0,0,0.05,0.06,0,255,15,0.06,0.09,0,0,1,1,0,0,1,8,4,1
0,305,2507,1,4,4,0,0,0,0,1,0,0,255,239,0.94,0.01,0,0,0,0,0,0,1,25,2,0
0,0,0,0,76,13,0,0,1,1,0.17,0.08,0,255,13,0.05,0.07,0,0,0,0,1,1,1,50,1,1
0,336,15767,1,12,12,0,0,0,0,1,0,0,95,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,0,0,0,202,2,1,1,0,0,0.01,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,1,8,4,1
0,0,0,0,252,14,1,1,0,0,0.06,0.07,0,255,13,0.05,0.09,0,0,1,1,0,0,1,50,4,1
5784,147,105,0,1,1,0,0,0,0,1,0,0,255,3,0.01,0.53,0.82,0,0,0,0,0,3,45,2,0
0,335,1212,1,3,3,0,0,0,0,1,0,0,7,255,1,0,0.14,0.21,0,0.01,0.43,0.96,1,25,2,0
0,0,0,0,74,17,1,1,0,0,0.23,0.05,0,255,58,0.23,0.02,0.01,0,1,1,0,0,1,61,4,1
0,339,241,1,1,1,0,0,0,0,1,0,0,68,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,317,3245,1,4,4,0,0,0,0,1,0,0,251,255,1,0,0,0.01,0,0,0,0,1,25,2,0
0,0,0,0,116,19,1,1,0,0,0.16,0.06,0,255,15,0.06,0.06,0,0,1,1,0,0,1,50,4,1
0,54540,8314,1,2,2,0,0,0,0,1,0,0,79,79,1,0,0.01,0,0.01,0.01,0.01,0.01,1,25,2,1
0,0,0,0,197,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.08,0,0,1,1,0,0,1,69,4,1
0,42,131,0,80,160,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,986,368,1,1,1,0,0,0,0,1,0,0,76,169,0.89,0.04,0.01,0.01,0,0,0,0,1,55,2,0
0,0,0,0,198,4,1,1,0,0,0.02,0.08,0,255,4,0.02,0.08,0,0,1,1,0,0,1,50,4,1
0,183,0,0,4,4,0,0,0,0,1,0,0,255,37,0.15,0.01,0.16,0,0,0,0,0,2,66,2,0
