@relation 'KDDTest21R2L-weka.filters.unsupervised.attribute.Remove-R5-6,10,12-18,22-26,37-38'
@attribute 'duration'  real
@attribute 'src_bytes'  real
@attribute 'dst_bytes'  real
@attribute 'land' {0,1}
@attribute 'hot' real
@attribute 'num_failed_logins'  real
@attribute 'logged_in' {0,1}
@attribute 'root_shell'  real
@attribute 'is_guest_login' {0,1}
@attribute 'count'  real
@attribute 'srv_count'  real
@attribute 'diff_srv_rate'  real
@attribute 'srv_diff_host_rate'  real
@attribute 'dst_host_count'  real
@attribute 'dst_host_srv_count'  real
@attribute 'dst_host_same_srv_rate'  real
@attribute 'dst_host_diff_srv_rate'  real
@attribute 'dst_host_same_src_port_rate'  real
@attribute 'dst_host_srv_diff_host_rate'  real
@attribute 'dst_host_serror_rate'  real
@attribute 'dst_host_srv_serror_rate'  real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
282,159,597,0,2,0,1,0,1,1,1,0,0,3,3,1,0,0.33,0,0,0,1,20,2,1
5,32,93,0,0,0,1,0,0,1,1,0,0,255,240,0.94,0.02,0,0,0,0,1,48,2,1
0,53,54,0,0,0,0,0,0,507,507,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
0,105,147,0,0,0,0,0,0,1,1,0,0,253,250,0.99,0.01,0.01,0,0,0,3,50,2,1
0,42,42,0,0,0,0,0,0,98,162,0,0.01,255,227,0.89,0.01,0.01,0,0,0,3,12,2,0
0,49,0,0,0,0,0,0,0,5,5,0,0,255,255,1,0,0,0,0,0,3,50,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,255,239,0.94,0.01,0,0,0,0,1,48,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,255,242,0.95,0.02,0,0,0,0,1,48,2,1
0,120,188,0,0,1,0,0,0,1,1,0,0,255,195,0.76,0.02,0,0,0,0,1,61,2,1
283,158,597,0,2,0,1,0,1,1,1,0,0,255,40,0.16,0.03,0,0,0.28,0,1,20,2,1
0,125,174,0,0,1,0,0,0,1,1,0,0,255,222,0.87,0.02,0,0,0,0,1,61,2,1
0,45,114,0,0,0,0,0,0,1,2,0,1,255,225,0.88,0.01,0,0,0,0,3,12,2,0
0,25,157,0,0,1,0,0,1,1,1,0,0,39,16,0.41,0.1,0.03,0,0,0,1,20,2,1
0,46,85,0,0,0,0,0,0,228,226,0.01,0,255,254,1,0.01,0,0,0,0,3,12,2,0
0,54,53,0,0,0,0,0,0,189,189,0,0,255,255,1,0,0.93,0,0,0,3,50,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,255,237,0.93,0.01,0,0,0,0,1,48,2,1
0,41,0,0,0,0,0,0,0,3,3,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
0,45,45,0,0,0,0,0,0,2,2,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
0,40008,0,0,0,0,0,0,0,3,3,0,0,117,145,0.06,0.04,0.06,0.48,0,0,2,15,2,0
0,45,133,0,0,0,0,0,0,91,171,0,0.01,255,254,1,0.01,0,0,0,0,3,12,2,0
0,44,112,0,0,0,0,0,0,2,9,0,0.33,255,231,0.91,0.01,0,0,0,0,3,12,2,0
0,54,54,0,0,0,0,0,0,508,508,0,0,255,255,1,0,1,0,0,0,3,50,2,0
281,160,597,0,2,0,1,0,1,1,1,0,0,206,67,0.33,0.03,0,0,0,0,1,20,2,1
0,46,43,0,0,0,0,0,0,128,128,0,0,255,255,1,0,0.5,0,0,0,3,50,2,0
18,109,131,0,0,0,0,0,0,1,1,0,0,25,9,0.36,0.12,0.04,0,0,0,1,61,2,1
0,124,174,0,0,1,0,0,0,1,1,0,0,255,249,0.98,0.01,0,0,0,0,1,61,2,1
0,868,0,0,0,0,0,0,0,1,1,0,0,178,39,0.22,0.03,0.22,0,0,0,1,20,2,0
281,164,599,0,2,0,1,0,1,1,1,0,0,14,13,0.93,0.14,0.07,0,0,0,1,20,2,1
0,46,0,0,0,0,0,0,0,2,2,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,6,5,0.83,0.33,0.83,0,0,0,1,20,2,1
111,336,152292,0,0,0,1,0,0,1,1,0,0,255,1,0,0.01,0,0,0,0,1,61,2,1
0,54,54,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
1,4734,431,0,0,0,1,0,0,1,1,0,0,255,16,0.06,0.06,0,0,0,0,1,55,2,0
4,26,93,0,0,0,1,0,0,1,1,0,0,118,103,0.86,0.03,0.01,0.02,0,0,1,48,2,1
1,1522,481,0,0,0,1,0,0,1,1,0,0,255,16,0.06,0.01,0,0,0,0,1,55,2,0
0,56,52,0,0,0,0,0,0,445,445,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,64,0,0,0,0,0,0,0,3,3,0,0,255,9,0.04,0.01,0.04,0,0,0,2,15,2,0
0,105,147,0,0,0,0,0,0,1,1,0,0,255,254,1,0.01,0.02,0,0,0,3,50,2,0
281,156,593,0,2,0,1,0,1,1,1,0,0,255,37,0.15,0.02,0,0,0,0,1,20,2,1
282,158,593,0,2,0,1,0,1,1,1,0,0,70,5,0.07,0.8,0.01,0,0,0,1,20,2,1
4,26,93,0,0,0,1,0,0,1,1,0,0,18,19,1,0,0.06,0.11,0,0,1,48,2,1
282,162,597,0,2,0,1,0,1,1,1,0,0,251,93,0.37,0.03,0,0,0,0,1,20,2,1
0,53,52,0,0,0,0,0,0,508,508,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,1201,330,0,0,0,1,0,0,1,2,0,1,255,28,0.11,0.03,0,0,0,0,1,55,2,0
0,1,0,0,0,0,0,0,0,44,2,0.41,0,255,2,0.01,0.74,1,0,0,0,3,50,2,0
0,105,147,0,0,0,0,0,0,2,1,1,0,255,252,0.99,0.01,0.01,0,0,0,3,50,2,1
0,43,43,0,0,0,0,0,0,130,130,0,0,255,254,1,0.01,0,0,0,0,3,12,2,0
281,160,599,0,2,0,1,0,1,1,1,0,0,34,27,0.79,0.09,0.03,0,0,0,1,20,2,1
0,749,0,0,0,0,0,0,0,2,2,0,0,47,12,0.26,0.11,0.26,0,0,0,1,20,2,0
0,105,0,0,0,0,0,0,0,5,5,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,0
142,142,461,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,20,2,1
0,26,157,0,0,1,0,0,1,1,1,0,0,245,124,0.51,0.02,0,0,0,0,1,20,2,1
0,125,174,0,0,1,0,0,0,1,1,0,0,255,85,0.33,0.02,0,0,0,0,1,61,2,1
0,1,0,0,0,0,0,0,0,75,2,0.68,0,255,2,0.01,0.76,0.71,0,0.02,0,3,50,2,0
6,3131464,0,0,0,0,0,0,0,2,2,0,0,255,13,0.05,0.02,0.05,0,0,0,1,20,2,0
0,54,51,0,0,0,0,0,0,309,309,0,0,255,255,1,0,0.93,0,0,0,3,50,2,0
0,105,146,0,0,0,0,0,0,3,2,0.67,0,255,253,0.99,0.01,0,0,0,0,3,50,2,0
281,158,597,0,2,0,1,0,1,2,1,1,0,255,14,0.05,0.8,0,0,0,0,1,20,2,1
4,30,93,0,0,0,1,0,0,2,1,1,0,255,251,0.98,0.01,0,0,0,0,1,48,2,1
282,160,599,0,2,0,1,0,1,1,1,0,0,232,13,0.06,0.69,0,0,0,0,1,20,2,1
0,1,0,0,0,0,0,0,0,66,10,0.44,0,255,21,0.08,0.58,0.61,0,0,0,3,50,2,0
0,12,0,0,0,0,0,0,0,2,2,0,0,89,34,0.16,0.07,0.16,0.06,0,0,1,20,2,1
9,4209,7872,0,0,0,1,0,0,1,1,0,0,71,1,0.01,0.07,0.01,0,0,0,1,61,2,1
0,105,146,0,0,0,0,0,0,2,2,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
0,105,146,0,0,0,0,0,0,1,1,0,0,161,161,1,0,0.01,0,0,0,3,50,2,1
0,123,174,0,0,1,0,0,0,1,1,0,0,255,254,1,0.01,0,0,0.02,0.02,1,61,2,1
0,45,81,0,0,0,0,0,0,148,148,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
0,42,0,0,0,0,0,0,0,3,3,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
10,30,93,0,0,0,1,0,0,1,1,0,0,255,253,0.99,0.01,0,0,0,0,1,48,2,1
0,54,54,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.89,0,0,0,3,50,2,0
0,125,188,0,0,1,0,0,0,1,1,0,0,255,175,0.69,0.02,0,0,0,0,1,61,3,1
0,1,1,0,0,0,0,0,0,3,16,0.67,0.19,4,5,0.5,0.75,0.75,0.4,0,0,3,12,2,0
0,105,146,0,0,0,0,0,0,1,1,0,0,255,253,0.99,0.01,0.02,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,2,2,0,0,255,7,0.03,0.7,0,0,0,0,1,25,1,0
0,55,51,0,0,0,0,0,0,318,318,0,0,255,255,1,0,0.93,0,0,0,3,50,2,0
4,30,93,0,0,0,1,0,0,2,1,1,0,255,210,0.82,0.02,0,0,0,0,1,48,2,1
0,105,146,0,0,0,0,0,0,4,4,0,0,255,255,1,0,0.01,0,0,0,3,50,2,0
7,28,93,0,0,0,1,0,0,1,1,0,0,255,246,0.96,0.02,0,0,0,0,1,48,2,1
282,160,597,0,2,0,1,0,1,1,1,0,0,255,14,0.05,0.8,0,0,0,0,1,20,2,1
10,118,2425,0,0,0,1,0,0,1,1,0,0,255,13,0.05,0.01,0,0,0,0,1,61,2,1
0,46,100,0,0,0,0,0,0,119,119,0,0,255,254,1,0.01,0,0,0,0,3,12,2,0
0,43,68,0,0,0,0,0,0,156,156,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
0,105,145,0,0,0,0,0,0,2,2,0,0,255,255,1,0,0.02,0,0,0,3,50,2,0
282,164,599,0,2,0,1,0,1,1,1,0,0,2,2,1,0,0.5,0,0,0,1,20,2,1
0,53,54,0,0,0,0,0,0,508,508,0,0,255,255,1,0,0.82,0,0,0,3,50,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,255,239,0.94,0.02,0,0,0,0,1,48,2,1
0,12,0,0,0,0,0,0,0,2,2,0,0,5,6,0.8,0.4,0.8,0.33,0,0,1,20,2,1
0,19822,174,0,0,0,1,0,0,17,17,0,0,255,255,1,0,0,0,0,0,1,25,2,0
0,230,25991,0,0,0,1,0,0,2,31,0,0.06,8,243,1,0,0.12,0.07,0,0,1,25,2,0
0,67,45,0,0,0,0,0,0,301,301,0,0,228,205,0.9,0.01,0.58,0,0,0,3,12,2,0
0,122,174,0,0,1,0,0,0,1,1,0,0,255,11,0.04,0.02,0,0,0,0,1,61,2,1
0,92566,0,0,0,0,0,0,0,19,19,0,0,255,176,0.69,0.03,0.69,0,0.01,0.01,1,20,2,0
0,53,54,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.95,0,0,0,3,50,2,0
0,46,132,0,0,0,0,0,0,153,233,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
0,127,188,0,0,1,0,0,0,1,1,0,0,255,255,1,0,0,0,0,0,1,61,2,1
0,105,147,0,0,0,0,0,0,3,3,0,0,255,253,0.99,0.01,0.01,0,0,0,3,50,2,0
0,43,43,0,0,0,0,0,0,227,227,0,0,255,233,0.91,0.01,0,0,0,0,3,12,2,0
282,158,597,0,2,0,1,0,1,1,1,0,0,255,13,0.05,0.8,0,0,0,0,1,20,2,1
0,9,34,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,5,2,1
282,160,599,0,2,0,1,0,1,1,1,0,0,255,77,0.3,0.03,0,0,0.03,0,1,20,2,1
0,303,1380,0,0,0,1,0,0,4,4,0,0,255,229,0.9,0.02,0,0,0,0,1,25,2,0
4,30,93,0,0,0,1,0,0,1,1,0,0,255,226,0.89,0.04,0,0,0,0,1,48,2,1
0,55,52,0,0,0,0,0,0,297,297,0,0,255,255,1,0,0.93,0,0,0,3,50,2,0
0,105,105,0,0,0,0,0,0,3,3,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
281,162,599,0,2,0,1,0,1,1,1,0,0,94,38,0.4,0.06,0.01,0,0,0,1,20,2,1
282,162,597,0,2,0,1,0,1,1,1,0,0,255,106,0.42,0.03,0,0,0,0,1,20,2,1
20,241,769,0,4,0,1,0,1,1,1,0,0,171,73,0.42,0.04,0.01,0.03,0,0,1,20,2,0
0,43,0,0,0,0,0,0,0,2,2,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
282,158,597,0,2,0,1,0,1,2,1,1,0,255,2,0.01,0.11,0,0,0.5,0,1,20,2,1
0,105,0,0,0,0,0,0,0,3,3,0,0,255,255,1,0,0.01,0,0,0,3,50,2,0
0,278,1731,0,0,0,1,0,0,11,11,0,0,11,153,1,0,0.09,0.03,0,0.27,1,25,2,0
0,0,0,0,0,0,0,0,0,1,1,0,0,255,7,0.03,0.98,0,0,0.13,0,1,25,1,0
0,28,0,0,0,0,0,0,0,61,61,0,0,86,61,0.71,0.05,0.71,0,0,0,3,50,2,0
0,46,45,0,0,0,0,0,0,68,68,0,0,255,255,1,0,0.26,0,0,0,3,50,2,0
0,44,44,0,0,0,0,0,0,72,151,0,0.01,255,245,0.96,0.01,0.01,0,0,0,3,12,2,0
0,52,47,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.92,0,0,0,3,50,2,0
0,14052,0,0,0,0,0,0,0,16,16,0,0,255,22,0.09,0.02,0.09,0,0,0,1,20,2,0
0,122,174,0,0,1,0,0,0,1,1,0,0,255,144,0.56,0.02,0,0,0,0,1,61,2,1
4,26,93,0,0,0,1,0,0,1,1,0,0,255,241,0.95,0.02,0,0,0,0,1,48,2,1
0,55,56,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.95,0,0,0,3,50,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,63,61,0.95,0.03,0.02,0.03,0,0,1,48,2,1
0,42,0,0,0,0,0,0,0,4,4,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
282,162,597,0,2,0,1,0,1,1,1,0,0,255,19,0.07,0.02,0,0,0.09,0,1,20,2,1
282,162,597,0,2,0,1,0,1,1,1,0,0,255,115,0.45,0.03,0,0,0,0,1,20,2,1
282,165,601,0,2,0,1,0,1,1,1,0,0,255,55,0.22,0.03,0,0,0.14,0,1,20,2,1
0,12,0,0,0,0,0,0,0,2,2,0,0,4,34,1,0,1,0.15,0,0,1,20,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,1,27,1,0,1,0.15,0,0,1,20,2,1
0,12,0,0,0,0,0,0,0,2,2,0,0,7,8,0.86,0.29,0.86,0.25,0,0,1,20,2,1
0,44,44,0,0,0,0,0,0,106,186,0,0.01,255,255,1,0,0.01,0,0,0,3,12,2,0
3,0,0,0,0,0,0,0,0,133,2,0.54,0,140,2,0.01,0.51,0.95,0,0,0,1,50,5,0
0,123,174,0,0,1,0,0,0,1,1,0,0,255,117,0.46,0.02,0,0,0,0,1,61,2,1
4,30,93,0,0,0,1,0,0,1,1,0,0,255,251,0.98,0.01,0,0,0,0,1,48,2,1
282,162,599,0,2,0,1,0,1,1,1,0,0,255,17,0.07,0.73,0,0,0,0.06,1,20,2,1
0,44,73,0,0,0,0,0,0,186,185,0.01,0,255,253,0.99,0.01,0.01,0,0,0,3,12,2,0
4,32,93,0,0,0,1,0,0,1,1,0,0,255,235,0.92,0.02,0,0,0,0,1,48,2,1
0,0,0,0,0,0,0,0,0,1,1,0,0,255,5,0.02,0.5,0,0,0,0,1,25,1,0
0,42,0,0,0,0,0,0,0,5,5,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
282,158,597,0,2,0,1,0,1,1,1,0,0,255,72,0.28,0.03,0,0,0.05,0,1,20,2,1
0,53,55,0,0,0,0,0,0,511,511,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,45,85,0,0,0,0,0,0,189,192,0,0.02,255,255,1,0,0,0,0,0,3,12,2,0
0,40008,0,0,0,0,0,0,0,3,3,0,0,37,37,1,0,1,0,0,0,2,16,2,0
0,45,0,0,0,0,0,0,0,5,5,0,0,255,255,1,0,0,0,0,0,3,50,2,1
0,55,52,0,0,0,0,0,0,223,223,0,0,255,255,1,0,0.86,0,0,0,3,50,2,0
0,48,48,0,0,0,0,0,0,3,3,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
0,45,45,0,0,0,0,0,0,73,146,0.03,0.01,255,254,1,0.01,0.01,0,0,0,3,12,2,0
3,30,93,0,0,0,1,0,0,1,1,0,0,255,248,0.97,0.02,0,0,0,0,1,48,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,129,114,0.88,0.02,0.01,0.02,0,0,1,48,2,1
0,213,124,0,0,0,1,0,0,1,1,0,0,255,255,1,0,0,0,0,0,1,25,2,0
0,45,45,0,0,0,0,0,0,149,149,0,0,255,255,1,0,0,0,0,0,3,12,2,0
4,32,93,0,0,0,1,0,0,1,1,0,0,156,138,0.88,0.02,0.01,0.01,0,0,1,48,2,1
0,52,52,0,0,0,0,0,0,507,507,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
0,105,146,0,0,0,0,0,0,1,1,0,0,251,249,0.99,0.01,0,0,0,0,3,50,2,0
1,11629,0,0,0,0,0,0,0,2,2,0,0,255,12,0.05,0.02,0.05,0,0,0,1,20,2,0
0,127,188,0,0,1,0,0,0,1,1,0,0,255,13,0.05,0.02,0,0,0,0,1,61,2,1
5,32,93,0,0,0,1,0,0,1,1,0,0,49,48,0.96,0.04,0.02,0.04,0,0,1,48,2,1
0,44,44,0,0,0,0,0,0,202,202,0,0,255,255,1,0,0,0,0,0,3,12,2,0
0,48,0,0,0,0,0,0,0,5,5,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
0,303,2507,0,0,0,1,0,0,7,10,0,0.2,255,229,0.9,0.01,0,0,0,0,1,25,2,0
0,12,140,0,0,0,0,0,0,1,1,0,0,156,9,0.05,0.03,0.01,0.22,0,0,1,19,2,0
0,56,58,0,0,0,0,0,0,510,510,0,0,255,255,1,0,0.87,0,0,0,3,50,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,3,9,1,0,1,0.22,0,0,1,20,2,1
0,0,83,0,0,0,1,0,0,1,1,0,0,161,186,0.8,0.02,0.01,0.01,0,0,1,55,2,0
0,105,146,0,0,0,0,0,0,1,1,0,0,91,90,0.99,0.02,0.01,0,0,0,3,50,2,0
4560,938,4725,0,0,0,0,0,0,1,1,0,0,82,16,0.2,0.02,0.01,0,0,0,1,1,3,0
280,283618,0,0,0,0,0,0,0,2,2,0,0,5,2,0.4,0.4,0.4,0,0,0,1,20,2,1
4,30,93,0,0,0,1,0,0,1,1,0,0,255,248,0.97,0.01,0.01,0,0,0,1,48,2,1
0,44,44,0,0,0,0,0,0,2,3,0,0.67,255,235,0.92,0.01,0.01,0,0,0,3,12,2,0
0,35892,0,0,0,0,0,0,0,1,1,0,0,114,24,0.18,0.04,0.18,0.08,0,0,1,20,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,22,5,0.23,0.09,0.23,0,0,0,1,20,2,1
0,125,174,0,0,1,0,0,0,1,1,0,0,255,254,1,0.01,0,0,0.02,0.02,1,61,2,1
0,28,0,0,0,0,0,0,0,63,63,0,0,255,63,0.25,0.02,0.25,0,0.19,0,3,50,2,0
0,46,81,0,0,0,0,0,0,171,171,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
0,53,49,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.87,0,0,0,3,50,2,0
0,26,157,0,0,1,0,0,1,1,1,0,0,49,23,0.47,0.08,0.02,0,0,0,1,20,2,1
0,0,83,0,0,0,1,0,0,1,1,0,0,198,198,0.79,0.02,0.01,0.01,0,0,1,55,2,0
0,44,44,0,0,0,0,0,0,138,216,0,0.01,255,229,0.9,0.01,0.01,0,0,0,3,12,2,0
0,46,43,0,0,0,0,0,0,118,118,0,0,255,254,1,0.01,0.46,0,0,0,3,50,2,0
1,0,84,0,0,0,1,0,0,1,1,0,0,1,93,1,0,1,0.03,0,0,1,55,2,0
0,56,53,0,0,0,0,0,0,333,333,0,0,255,255,1,0,0.99,0,0,0,3,50,2,0
4,30,93,0,0,0,1,0,0,2,1,1,0,255,213,0.84,0.02,0,0,0,0,1,48,2,1
1,123,174,0,0,1,0,0,0,2,2,0,0,255,58,0.23,0.02,0,0,0,0,1,61,2,1
0,105,146,0,0,0,0,0,0,1,1,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
282,160,595,0,2,0,1,0,1,1,1,0,0,242,85,0.35,0.03,0,0,0,0,1,20,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,4,14,1,0,1,0.21,0,0,1,20,2,1
0,12,0,0,0,0,0,0,0,2,2,0,0,29,8,0.28,0.07,0.28,0,0,0,1,20,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,6,36,1,0,1,0.14,0,0,1,20,2,1
0,51,51,0,0,0,0,0,0,4,4,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
0,138946,0,0,0,0,0,0,0,13,13,0,0,255,163,0.64,0.03,0.64,0,0.01,0.01,1,20,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,231,212,0.92,0.01,0,0,0,0,1,48,2,1
4,26,93,0,0,0,1,0,0,1,1,0,0,157,139,0.88,0.02,0.01,0.01,0,0,1,48,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,12,38,1,0,1,0.11,0,0,1,20,2,1
0,123,174,0,0,1,0,0,0,1,1,0,0,255,56,0.22,0.02,0,0,0,0,1,61,2,1
0,48,48,0,0,0,0,0,0,3,3,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
4,27,93,0,0,0,1,0,0,1,1,0,0,255,219,0.86,0.02,0,0,0,0,1,48,2,1
0,46,43,0,0,0,0,0,0,107,107,0,0,255,254,1,0.01,0.42,0,0,0,3,50,2,0
0,15876,0,0,0,0,0,0,0,21,21,0,0,255,116,0.45,0.02,0.45,0,0,0,1,20,2,0
280,283618,0,0,0,0,0,0,0,1,1,0,0,3,33,1,0,1,0.15,0,0,1,20,2,1
0,120,174,0,0,1,0,0,0,1,1,0,0,255,70,0.27,0.02,0,0,0,0,1,61,2,1
0,55,56,0,0,0,0,0,0,510,510,0,0,255,255,1,0,0.87,0,0,0,3,50,2,0
0,43,0,0,0,0,0,0,0,5,5,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
0,45,45,0,0,0,0,0,0,88,152,0,0.01,253,223,0.88,0.01,0.02,0,0,0,3,12,2,0
12931,1164,160726,0,0,0,1,1,0,1,1,0,0,29,5,0.17,0.1,0.03,0,0,0,1,61,2,0
283,160,599,0,2,0,1,0,1,1,1,0,0,255,40,0.16,0.02,0,0,0,0,1,20,2,1
0,28,0,0,0,0,0,0,0,2,2,0,0,22,2,0.09,0.14,0.09,0,0,0,3,50,2,0
0,1,0,0,0,0,0,0,0,42,14,0.69,0,255,14,0.05,0.93,0.2,0,0.11,0,3,50,2,0
0,52,0,0,0,0,0,0,0,3,3,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
282,156,591,0,2,0,1,0,1,1,1,0,0,236,79,0.33,0.03,0,0,0,0,1,20,2,1
281,158,595,0,2,0,1,0,1,1,1,0,0,255,4,0.02,0.21,0,0,0,0,1,20,2,1
0,42,124,0,0,0,0,0,0,121,201,0,0.01,255,254,1,0.01,0,0,0,0,3,12,2,0
280,283618,0,0,0,0,0,0,0,2,2,0,0,12,12,1,0,1,0,0,0,1,20,2,1
10,119,2437,0,0,0,1,0,0,1,1,0,0,255,6,0.02,0.35,0,0,0.01,0.17,1,61,2,1
0,129,174,0,0,1,0,0,0,1,1,0,0,255,255,1,0,0,0,0,0,1,61,2,1
0,0,0,0,0,0,0,0,0,1,1,0,0,255,23,0.09,0.54,0,0,0,0,1,25,1,0
280,283618,0,0,0,0,0,0,0,2,2,0,0,2,26,1,0,1,0.19,0,0.04,1,20,2,1
0,44,76,0,0,0,0,0,0,196,196,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
280,283618,0,0,0,0,0,0,0,2,2,0,0,115,51,0.05,0.05,0.05,0.04,0.01,0,1,20,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,12,28,1,0,1,0.07,0,0,1,20,2,1
282,157,597,0,2,0,1,0,1,1,1,0,0,255,28,0.11,0.02,0,0,0,0,1,20,2,1
0,52,50,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.96,0,0,0,3,50,2,0
0,123,174,0,0,1,0,0,0,2,2,0,0,255,213,0.84,0.02,0,0,0,0,1,61,2,1
0,44,69,0,0,0,0,0,0,161,164,0,0.02,255,254,1,0.01,0,0,0,0,3,12,2,0
0,1,0,0,0,0,0,0,0,72,3,0.83,0,255,3,0.01,0.73,1,0,0,0,3,50,2,0
0,26,157,0,0,1,0,0,1,1,1,0,0,125,58,0.46,0.03,0.01,0,0,0,1,20,2,1
0,105,147,0,0,0,0,0,0,2,2,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,31,8,0.26,0.06,0.26,0,0,0,1,20,2,1
282,164,599,0,2,0,1,0,1,1,1,0,0,255,16,0.06,0.79,0,0,0,0,1,20,2,1
0,0,0,0,0,0,0,0,0,1,1,0,0,255,252,0.99,0.01,0,0,0.04,0.04,1,25,1,0
5,25,93,0,0,0,1,0,0,1,1,0,0,255,231,0.91,0.02,0,0,0,0,1,48,2,1
0,123,174,0,0,1,0,0,0,2,2,0,0,255,80,0.31,0.02,0,0,0,0,1,61,2,1
0,105,147,0,0,0,0,0,0,1,1,0,0,3,3,1,0,0.33,0,0,0,3,50,2,1
0,105,146,0,0,0,0,0,0,3,2,0.67,0,255,254,1,0.01,0,0,0,0,3,50,2,1
0,40008,0,0,0,0,0,0,0,3,3,0,0,48,48,1,0,1,0,0,0,2,16,2,0
0,12983,0,0,0,0,0,0,0,2,2,0,0,161,82,0.51,0.03,0.51,0,0,0,1,20,2,0
280,283618,0,0,2,0,0,0,0,2,2,0,0,6,6,1,0,1,0,0,0,1,20,2,1
282,164,599,0,2,0,1,0,1,1,1,0,0,255,15,0.06,0.75,0,0,0,0,1,20,2,1
0,26,157,0,0,1,0,0,1,1,1,0,0,150,68,0.45,0.03,0.01,0,0,0,1,20,2,1
0,56,55,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.85,0,0,0,3,50,2,0
282,164,599,0,2,0,1,0,1,1,1,0,0,13,12,0.92,0.15,0.08,0,0,0,1,20,2,1
5,28,93,0,0,0,1,0,0,1,1,0,0,255,249,0.98,0.01,0.01,0,0,0,1,48,2,1
0,52,54,0,0,0,0,0,0,509,509,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,47,0,0,0,0,0,0,0,5,5,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
0,306,1380,0,0,0,1,0,0,6,6,0,0,255,240,0.94,0.01,0,0,0,0,1,25,2,0
4,31,93,0,0,0,1,0,0,1,1,0,0,255,231,0.91,0.02,0,0,0,0,1,48,2,1
0,12,0,0,0,0,0,0,0,2,2,0,0,6,16,1,0,1,0.19,0,0,1,20,2,1
0,49,49,0,0,0,0,0,0,2,2,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
