@relation 'KDDTest21Probe-weka.filters.unsupervised.attribute.Remove-R4-8,10-19,23'
@attribute 'duration'  real
@attribute 'src_bytes'  real
@attribute 'dst_bytes'  real
@attribute 'logged_in' {0,1}
@attribute 'count'  real
@attribute 'srv_count'  real
@attribute 'serror_rate'  real
@attribute 'rerror_rate'  real
@attribute 'srv_rerror_rate'  real
@attribute 'same_srv_rate'  real
@attribute 'diff_srv_rate'  real
@attribute 'srv_diff_host_rate'  real
@attribute 'dst_host_count'  real
@attribute 'dst_host_srv_count'  real
@attribute 'dst_host_same_srv_rate'  real
@attribute 'dst_host_diff_srv_rate'  real
@attribute 'dst_host_same_src_port_rate'  real
@attribute 'dst_host_srv_diff_host_rate'  real
@attribute 'dst_host_serror_rate'  real
@attribute 'dst_host_srv_serror_rate'  real
@attribute 'dst_host_rerror_rate'  real
@attribute 'dst_host_srv_rerror_rate'  real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,54,54,0,508,508,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,3,50,2,0
0,0,36,1,3,2,0,1,1,0.33,1,1,114,60,0.25,0.04,0.01,0.03,0,0,0.89,1,1,48,3,1
0,0,0,0,478,1,0.03,0.97,1,0,1,0,255,1,0,1,0,0,0,0,1,1,1,45,1,1
0,46,43,0,128,128,0,0,0,1,0,0,255,255,1,0,0.5,0,0,0,0,0,3,50,2,0
0,0,0,0,487,1,0.03,0.97,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,1,45,1,1
0,868,0,0,1,1,0,0,0,1,0,0,178,39,0.22,0.03,0.22,0,0,0,0,0,1,20,2,0
0,0,0,0,1,3,1,0,0.33,1,0,0.67,4,2,0.5,0.75,0.25,0,1,1,0,0,1,61,4,1
0,20,0,0,1,65,0,0,0,1,0,1,3,99,1,0,1,0.25,0,0,0,0,2,15,2,1
5,0,0,0,4,2,0,0.25,0.5,0.25,0.75,1,38,56,0.18,0.13,0.03,0.04,0,0.02,0.16,0.86,1,48,2,1
2,0,36,1,3,4,0,1,1,0.33,1,1,255,52,0.2,0.02,0.01,0,0,0,0.75,0.98,1,48,3,1
0,21,104,0,4,2,0,0.25,0.5,0.5,0.75,0,214,103,0.41,0.02,0,0.02,0,0,0.17,0.43,1,61,2,1
0,54,54,0,511,511,0,0,0,1,0,0,255,255,1,0,0.83,0,0,0,0,0,3,50,2,0
1,4734,431,1,1,1,0,0,0,1,0,0,255,16,0.06,0.06,0,0,0,0,0.93,0,1,55,2,0
0,20,0,0,1,65,0,0,0,1,0,1,1,119,1,0,1,0.27,0,0,0,0,2,15,2,1
1,1522,481,1,1,1,0,0,0,1,0,0,255,16,0.06,0.01,0,0,0,0,0.03,0,1,55,2,0
0,56,52,0,445,445,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,3,50,2,0
0,64,0,0,3,3,0,0,0,1,0,0,255,9,0.04,0.01,0.04,0,0,0,0,0,2,15,2,0
0,0,0,0,480,1,0.04,0.96,1,0,1,0,255,1,0,1,0,0,0.05,0,0.95,1,1,45,1,1
0,105,147,0,1,1,0,0,0,1,0,0,255,254,1,0.01,0.02,0,0,0,0,0,3,50,2,0
3,24,306,0,4,7,0,0.75,0.57,0.5,0.75,0.57,190,90,0.34,0.03,0.01,0.02,0.02,0.01,0.87,0.63,1,61,2,1
0,0,44,0,4,3,0,0.5,0.67,0.25,0.75,1,179,58,0.23,0.03,0.01,0.03,0,0,0.88,0.95,1,29,3,1
0,53,52,0,508,508,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,3,50,2,0
0,1201,330,1,1,2,0,0,0,1,0,1,255,28,0.11,0.03,0,0,0,0,0.75,0,1,55,2,0
0,1,0,0,44,2,0,0,0,0.05,0.41,0,255,2,0.01,0.74,1,0,0,0,0,0,3,50,2,0
0,43,43,0,130,130,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,749,0,0,2,2,0,0,0,1,0,0,47,12,0.26,0.11,0.26,0,0,0,0.02,0,1,20,2,0
0,105,0,0,5,5,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,3,50,2,0
0,1,1,0,291,1,0,0,0,0,1,0,255,1,0,1,1,0,0,0,0,0,3,45,2,1
0,1,0,0,75,2,0,0,0,0.03,0.68,0,255,2,0.01,0.76,0.71,0,0.02,0,0.26,0,3,50,2,0
0,0,0,0,3,3,0,0.67,1,0.33,1,1,55,64,0.25,0.05,0.02,0.03,0,0,0.8,1,1,48,1,1
6,3131464,0,0,2,2,0,0,0,1,0,0,255,13,0.05,0.02,0.05,0,0,0,0,0,1,20,2,0
0,54,51,0,309,309,0,0,0,1,0,0,255,255,1,0,0.93,0,0,0,0,0,3,50,2,0
0,105,146,0,3,2,0,0,0,0.67,0.67,0,255,253,0.99,0.01,0,0,0,0,0,0,3,50,2,0
0,0,0,0,1,15,0,1,0.6,1,0,0.87,74,84,0.32,0.07,0.01,0.02,0,0,0.91,0.71,1,61,1,1
0,0,0,0,1,7,0,1,1,1,0,1,38,47,0.13,0.13,0.03,0.04,0,0,0.89,1,1,58,1,1
0,0,0,0,1,2,1,0,0,1,0,1,255,85,0.33,0.01,0,0,1,1,0,0,1,48,4,1
0,1,0,0,66,10,0,0,0,0.15,0.44,0,255,21,0.08,0.58,0.61,0,0,0,0.39,0,3,50,2,0
0,20,0,0,1,75,0,0,0,1,0,1,4,88,1,0,1,0.25,0,0,0,0,2,15,2,1
0,0,0,0,1,2,0,1,1,1,0,1,87,52,0.17,0.06,0.01,0.04,0,0,0.89,1,1,58,1,1
0,0,0,0,511,1,0.04,0.95,1,0,1,0,255,1,0,1,0,0,0.05,0,0.95,1,1,45,1,1
0,1,1,0,63,1,0,0,0,0.02,1,0,255,1,0,0.69,0.92,0,0,0,0.08,0,3,50,2,1
0,45,81,0,148,148,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,398,1,0.17,0.83,1,0,1,0,255,1,0,0.91,0,0,0.14,0,0.86,1,1,45,1,1
0,0,0,0,1,1,0,1,1,1,0,0,255,1,0,0.71,0.71,0,0,0,0.72,1,1,42,5,1
0,54,54,0,511,511,0,0,0,1,0,0,255,255,1,0,0.89,0,0,0,0,0,3,50,2,0
0,1,1,0,3,16,0,0,0,0.67,0.67,0.19,4,5,0.5,0.75,0.75,0.4,0,0,0,0,3,12,2,0
0,1,1,0,41,1,0,0,0,0.02,0.83,0,255,1,0,0.52,0.99,0,0,0,0,0,3,50,2,1
0,0,0,0,510,1,0.01,0.95,1,0,1,0,255,1,0,1,0,0,0.02,0,0.95,1,1,50,1,1
0,105,146,0,1,1,0,0,0,1,0,0,255,253,0.99,0.01,0.02,0,0,0,0,0,3,50,2,0
0,0,15,0,1,2,0,0,0,1,0,1,161,128,0.5,0.02,0.01,0.02,0,0,0.84,0.55,1,61,2,1
0,0,0,0,2,2,0,1,1,1,0,0,255,7,0.03,0.7,0,0,0,0,0.03,1,1,25,1,0
0,55,51,0,318,318,0,0,0,1,0,0,255,255,1,0,0.93,0,0,0,0,0,3,50,2,0
0,105,146,0,4,4,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,50,2,0
0,0,0,0,1,1,1,0,0,1,0,0,216,85,0.33,0.01,0,0.02,1,1,0,0,1,48,4,1
0,0,0,0,1,1,0,1,1,1,0,0,255,1,0,1,1,0,0,0,1,1,1,45,5,1
1,0,15,0,1,7,0,1,0.57,1,0,0.57,96,87,0.34,0.05,0.01,0.02,0,0,0.9,0.7,1,61,3,1
0,1,1,0,265,1,0,0,0,0,1,0,255,1,0,1,0.99,0,0,0,0,0,3,45,2,1
0,20,0,0,1,75,0,0,0,1,0,1,3,91,1,0,1,0.25,0,0,0,0,2,15,2,1
0,0,0,0,438,1,0.07,0.92,1,0,1,0,255,1,0,1,0,0,0.05,0,0.93,1,1,37,1,1
0,46,100,0,119,119,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,1,1,0,34,1,0,0,0,0.03,0.91,0,255,1,0,0.72,1,0,0,0,0,0,3,45,2,1
0,43,68,0,156,156,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,105,145,0,2,2,0,0,0,1,0,0,255,255,1,0,0.02,0,0,0,0,0,3,50,2,0
0,53,54,0,508,508,0,0,0,1,0,0,255,255,1,0,0.82,0,0,0,0,0,3,50,2,0
0,19822,174,1,17,17,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,230,25991,1,2,31,0,0,0,1,0,0.06,8,243,1,0,0.12,0.07,0,0,0,0,1,25,2,0
0,67,45,0,301,301,0,0,0,1,0,0,228,205,0.9,0.01,0.58,0,0,0,0,0,3,12,2,0
0,1,1,0,55,1,0,0,0,0.02,0.35,0,255,1,0,0.7,0.42,0,0,0,0.58,0,3,50,2,1
0,92566,0,0,19,19,0,0,0,1,0,0,255,176,0.69,0.03,0.69,0,0.01,0.01,0,0,1,20,2,0
0,53,54,0,511,511,0,0,0,1,0,0,255,255,1,0,0.95,0,0,0,0,0,3,50,2,0
2,0,15,0,1,11,0,1,0.45,1,0,0.64,255,29,0.11,0.03,0,0,0.01,0,0.31,0.79,1,61,3,1
0,46,132,0,153,233,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,36,1,3,3,0,1,1,0.33,1,1,194,58,0.24,0.03,0.01,0.03,0.02,0.02,0.88,0.98,1,48,3,1
0,0,0,0,4,7,0,1,1,0.25,1,1,183,52,0.2,0.03,0.01,0.04,0,0,0.9,1,1,58,1,1
0,105,147,0,3,3,0,0,0,1,0,0,255,253,0.99,0.01,0.01,0,0,0,0,0,3,50,2,0
0,43,43,0,227,227,0,0,0,1,0,0,255,233,0.91,0.01,0,0,0,0,0,0,3,12,2,0
0,18,0,0,1,1,0,0,0,1,0,0,1,99,1,0,1,1,0,0,0,0,2,15,2,1
0,0,0,0,1,1,1,0,0,1,0,0,48,1,0.02,1,1,0,1,1,0,0,1,50,6,1
0,303,1380,1,4,4,0,0,0,1,0,0,255,229,0.9,0.02,0,0,0,0,0.06,0,1,25,2,0
0,55,52,0,297,297,0,0,0,1,0,0,255,255,1,0,0.93,0,0,0,0,0,3,50,2,0
0,20,0,0,1,74,0,0,0,1,0,1,1,153,1,0,1,0.25,0,0,0,0,2,15,2,1
0,0,0,0,436,1,0.06,0.94,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,1,45,1,1
0,0,0,0,1,5,1,0,0,1,0,1,80,85,0.34,0.04,0.01,0.04,1,0.98,0,0.02,1,29,4,1
20,241,769,1,1,1,0,0,0,1,0,0,171,73,0.42,0.04,0.01,0.03,0,0,0.01,0.01,1,20,2,0
0,105,0,0,3,3,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,50,2,0
0,278,1731,1,11,11,0,0,0,1,0,0,11,153,1,0,0.09,0.03,0,0.27,0,0,1,25,2,0
0,20,0,0,1,55,0,0,0,1,0,1,1,67,1,0,1,0.28,0,0,0,0,2,15,2,1
0,0,0,0,1,1,0,1,1,1,0,0,255,7,0.03,0.98,0,0,0.13,0,0.87,1,1,25,1,0
0,0,0,0,491,1,0.09,0.9,1,0,1,0,255,1,0,1,0,0,0.08,0,0.92,1,1,45,1,1
0,28,0,0,61,61,0,0,0,1,0,0,86,61,0.71,0.05,0.71,0,0,0,0,0,3,50,2,0
0,46,45,0,68,68,0,0,0,1,0,0,255,255,1,0,0.26,0,0,0,0,0,3,50,2,0
0,44,44,0,72,151,0,0,0,1,0,0.01,255,245,0.96,0.01,0.01,0,0,0,0,0,3,12,2,0
0,52,47,0,511,511,0,0,0,1,0,0,255,255,1,0,0.92,0,0,0,0,0,3,50,2,0
0,14052,0,0,16,16,0,0,0,1,0,0,255,22,0.09,0.02,0.09,0,0,0,0,0,1,20,2,0
0,0,0,0,2,7,0,1,1,0.5,1,1,255,24,0.09,0.02,0,0,0.09,0,0.29,1,1,29,1,1
0,0,0,0,1,8,0,1,1,1,0,1,255,20,0.08,0.03,0,0,0,0,0.42,1,1,58,1,1
0,1,1,0,65,1,0,0,0,0.02,1,0,255,1,0,0.76,0.99,0,0,0,0.01,0,3,50,2,1
0,55,56,0,511,511,0,0,0,1,0,0,255,255,1,0,0.95,0,0,0,0,0,3,50,2,0
0,0,0,0,458,1,0.14,0.86,1,0,1,0,255,1,0,0.94,0,0,0.15,0,0.85,1,1,45,1,1
1,0,15,0,1,5,0,1,0.6,1,0,0.6,148,84,0.32,0.03,0.01,0.02,0,0,0.91,0.7,1,61,3,1
0,0,44,0,3,5,0,1,1,0.33,1,1,255,21,0.08,0.03,0,0,0,0,0.27,0.95,1,29,3,1
0,0,36,1,3,3,0,0.67,0.67,0.33,1,1,133,58,0.24,0.04,0.01,0.03,0,0,0.89,1,1,48,3,1
0,44,44,0,106,186,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
3,0,0,0,133,2,0,1,1,0.02,0.54,0,140,2,0.01,0.51,0.95,0,0,0,0.95,1,1,50,5,0
0,0,0,0,3,13,0,1,1,0.33,1,1,248,12,0.05,0.03,0,0,0,0,0.17,1,1,48,1,1
0,0,0,0,224,1,0.11,0.88,1,0,1,0,255,1,0,0.84,0,0,0.1,0,0.72,1,1,50,1,1
0,44,73,0,186,185,0,0,0,0.99,0.01,0,255,253,0.99,0.01,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,1,1,0,1,1,1,0,0,255,5,0.02,0.5,0,0,0,0,0.02,1,1,25,1,0
0,0,36,1,3,2,0,1,1,0.33,1,1,111,59,0.24,0.05,0.01,0.03,0,0,0.89,1,1,48,3,1
0,0,0,0,1,1,0,1,1,1,0,0,183,1,0.01,0.66,0.65,0,0,0,0.66,1,1,50,5,1
0,53,55,0,511,511,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,3,50,2,0
0,45,85,0,189,192,0,0,0,1,0,0.02,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,40008,0,0,3,3,0,0,0,1,0,0,37,37,1,0,1,0,0,0,0,0,2,16,2,0
0,55,52,0,223,223,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,0,0,0,511,1,0.14,0.86,1,0,1,0,255,1,0,0.98,0,0,0.13,0,0.87,1,1,45,1,1
0,45,45,0,73,146,0,0,0,0.99,0.03,0.01,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
0,20,0,0,1,66,0,0,0,1,0,1,4,208,1,0,1,0.25,0,0,0,0,2,15,2,1
0,18,0,0,1,1,0,0,0,1,0,0,1,105,1,0,1,1,0,0,0,0,2,15,2,1
0,0,0,0,1,3,1,0,0,1,0,1,83,86,0.34,0.04,0.01,0.03,1,1,0,0,1,29,4,1
0,213,124,1,1,1,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,45,45,0,149,149,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,414,1,0.11,0.88,1,0,1,0,255,1,0,0.93,0,0,0.14,0,0.85,1,1,50,1,1
1,0,3,0,1,6,0,1,0.5,1,0,0.67,255,90,0.35,0.05,0,0,0,0,0.35,0.49,1,61,3,1
0,0,0,0,1,5,1,0,0.4,1,0,0.6,103,86,0.34,0.03,0.01,0.02,1,1,0,0,1,61,4,1
0,52,52,0,507,507,0,0,0,1,0,0,255,255,1,0,0.83,0,0,0,0,0,3,50,2,0
0,0,0,0,457,1,0.15,0.85,1,0,1,0,255,1,0,0.98,0,0,0.13,0,0.87,1,1,45,1,1
0,105,146,0,1,1,0,0,0,1,0,0,251,249,0.99,0.01,0,0,0,0,0,0,3,50,2,0
1,11629,0,0,2,2,0,0,0,1,0,0,255,12,0.05,0.02,0.05,0,0,0,0,0,1,20,2,0
0,44,44,0,202,202,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,303,2507,1,7,10,0,0,0,1,0,0.2,255,229,0.9,0.01,0,0,0,0,0.03,0,1,25,2,0
0,0,0,0,398,1,0.17,0.83,1,0,1,0,255,1,0,0.91,0,0,0.15,0,0.85,1,1,45,1,1
0,12,140,0,1,1,0,0,0,1,0,0,156,9,0.05,0.03,0.01,0.22,0,0,0,0,1,19,2,0
0,18,0,0,1,1,0,0,0,1,0,0,1,211,1,0,1,1,0,0,0,0,2,15,2,1
0,56,58,0,510,510,0,0,0,1,0,0,255,255,1,0,0.87,0,0,0,0,0,3,50,2,0
0,0,83,1,1,1,0,0,0,1,0,0,161,186,0.8,0.02,0.01,0.01,0,0,0,0.02,1,55,2,0
0,105,146,0,1,1,0,0,0,1,0,0,91,90,0.99,0.02,0.01,0,0,0,0,0,3,50,2,0
4560,938,4725,0,1,1,0,1,1,1,0,0,82,16,0.2,0.02,0.01,0,0,0,0.12,0.62,1,1,3,0
0,44,44,0,2,3,0,0,0,1,0,0.67,255,235,0.92,0.01,0.01,0,0,0,0.05,0,3,12,2,0
0,35892,0,0,1,1,0,0,0,1,0,0,114,24,0.18,0.04,0.18,0.08,0,0,0,0,1,20,2,0
0,1,1,0,425,1,0,0,0,0,1,0,255,1,0,1,1,0,0,0,0,0,3,45,2,1
5,0,0,0,2,2,0,0,0.5,0.5,1,1,153,50,0.2,0.03,0.01,0.04,0,0,0.17,0.4,1,48,2,1
0,28,0,0,63,63,0,0,0,1,0,0,255,63,0.25,0.02,0.25,0,0.19,0,0.29,0,3,50,2,0
0,46,81,0,171,171,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,53,49,0,511,511,0,0,0,1,0,0,255,255,1,0,0.87,0,0,0,0,0,3,50,2,0
0,0,83,1,1,1,0,0,0,1,0,0,198,198,0.79,0.02,0.01,0.01,0,0,0.01,0.03,1,55,2,0
0,44,44,0,138,216,0,0,0,1,0,0.01,255,229,0.9,0.01,0.01,0,0,0,0,0,3,12,2,0
0,1,1,0,490,1,0,0,0,0,1,0,255,1,0,1,1,0,0,0,0,0,3,45,2,1
0,46,43,0,118,118,0,0,0,1,0,0,255,254,1,0.01,0.46,0,0,0,0,0,3,50,2,0
0,0,0,0,438,1,0.16,0.83,1,0,1,0,255,1,0,0.01,0,0,0,0,0,1,1,45,1,1
0,0,0,0,398,1,0.18,0.81,1,0,1,0,255,1,0,0.9,0,0,0.14,0,0.86,1,1,45,1,1
1,0,84,1,1,1,0,0,0,1,0,0,1,93,1,0,1,0.03,0,0,0,0,1,55,2,0
0,56,53,0,333,333,0,0,0,1,0,0,255,255,1,0,0.99,0,0,0,0,0,3,50,2,0
0,1,1,0,16,1,0,0,0,0.06,0.19,0,40,1,0.03,0.35,0.22,0,0,0,0.08,0,3,50,2,1
0,0,0,0,414,1,0.14,0.84,0,0,1,0,255,1,0,0.95,0,0,0.14,1,0.85,0,1,45,4,1
0,1,1,0,121,1,0,0,0,0.01,1,0,255,1,0,1,1,0,0,0,0,0,3,45,2,1
0,0,0,0,414,1,0.14,0.85,1,0,1,0,255,1,0,0.95,0,0,0.15,0,0.84,1,1,45,1,1
0,1,1,0,39,1,0,0,0,0.03,1,0,255,1,0,0.55,0.94,0,0,0,0.06,0,3,45,2,1
1,24,715,0,4,7,0,0.75,0.43,0.5,0.75,0.57,255,54,0.21,0.03,0,0,0,0,0.6,0.76,1,61,2,1
0,138946,0,0,13,13,0,0,0,1,0,0,255,163,0.64,0.03,0.64,0,0.01,0.01,0,0,1,20,2,0
0,1,1,0,104,1,0,0,0,0.01,0.96,0,255,1,0,0.66,1,0,0,0,0,0,3,50,2,1
0,20,0,0,1,55,0,0,0,1,0,1,4,108,1,0,1,0.25,0,0,0,0,2,15,2,1
1,24,613,0,4,8,0,0.75,0.5,0.5,0.75,0.5,140,87,0.3,0.04,0.01,0.02,0.01,0,0.91,0.66,1,61,2,1
0,46,43,0,107,107,0,0,0,1,0,0,255,254,1,0.01,0.42,0,0,0,0,0,3,50,2,0
0,15876,0,0,21,21,0,0,0,1,0,0,255,116,0.45,0.02,0.45,0,0,0,0,0,1,20,2,0
0,8,0,0,1,46,0,0,0,1,0,1,2,108,1,0,1,0.5,0,0,0,0,2,15,2,1
0,55,56,0,510,510,0,0,0,1,0,0,255,255,1,0,0.87,0,0,0,0,0,3,50,2,0
0,45,45,0,88,152,0,0,0,1,0,0.01,253,223,0.88,0.01,0.02,0,0,0,0,0,3,12,2,0
12931,1164,160726,1,1,1,0,0,0,1,0,0,29,5,0.17,0.1,0.03,0,0,0,0,0,1,61,2,0
0,28,0,0,2,2,0,0,0,1,0,0,22,2,0.09,0.14,0.09,0,0,0,0,0,3,50,2,0
0,1,0,0,42,14,0,0,0,0.33,0.69,0,255,14,0.05,0.93,0.2,0,0.11,0,0.69,0,3,50,2,0
0,0,0,0,1,16,0,1,1,1,0,1,85,50,0.15,0.06,0.01,0.04,0.02,0,0.85,1,1,58,1,1
0,42,124,0,121,201,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,1,1,0,1,1,1,0,0,255,23,0.09,0.54,0,0,0,0,0.09,1,1,25,1,0
0,44,76,0,196,196,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,1,1,0,1,1,1,0,0,255,1,0,1,0.99,0,0,0,0.99,1,1,50,1,1
0,52,50,0,511,511,0,0,0,1,0,0,255,255,1,0,0.96,0,0,0,0,0,3,50,2,0
0,44,69,0,161,164,0,0,0,1,0,0.02,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,1,0,0,72,3,0,0,0,0.04,0.83,0,255,3,0.01,0.73,1,0,0,0,0,0,3,50,2,0
0,1,1,0,95,1,0,0,0,0.01,0.79,0,255,1,0,0.51,0.96,0,0,0,0.04,0,3,50,2,1
0,0,0,0,115,1,0.15,0.84,1,0.01,1,0,255,1,0,0.4,0,0,0.07,0,0.32,1,1,50,1,1
0,0,36,1,2,2,0,1,1,0.5,1,1,255,26,0.1,0.03,0,0,0,0,0.35,0.96,1,48,3,1
0,0,0,0,1,1,0,1,1,1,0,0,255,252,0.99,0.01,0,0,0.04,0.04,0.75,0.75,1,25,1,0
0,20,0,0,1,58,0,0,0,1,0,1,4,240,1,0,1,0.25,0,0,0,0,2,15,2,1
0,0,0,0,468,1,0.15,0.84,1,0,1,0,255,1,0,0.13,0,0,0,0,0.14,1,1,45,1,1
0,40008,0,0,3,3,0,0,0,1,0,0,48,48,1,0,1,0,0,0,0,0,2,16,2,0
0,12983,0,0,2,2,0,0,0,1,0,0,161,82,0.51,0.03,0.51,0,0,0,0.01,0,1,20,2,0
0,0,0,0,1,1,0,1,1,1,0,0,255,1,0,0.73,0.71,0,0,0,0.72,1,1,50,5,1
0,56,55,0,511,511,0,0,0,1,0,0,255,255,1,0,0.85,0,0,0,0,0,3,50,2,0
0,1,1,0,255,1,0,0,0,0,1,0,255,1,0,1,0.99,0,0,0,0,0,3,45,2,1
0,52,54,0,509,509,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,3,50,2,0
0,0,0,0,4,8,0,1,0.88,0.25,1,0.88,116,83,0.32,0.04,0.01,0.02,0,0,0.91,0.71,1,61,1,1
1,0,15,0,4,10,0,0.75,0.6,0.5,0.75,0.7,180,90,0.33,0.03,0.01,0.02,0.02,0.01,0.88,0.63,1,61,3,1
0,306,1380,1,6,6,0.17,0,0,1,0,0,255,240,0.94,0.01,0,0,0,0,0,0,1,25,2,0
0,1363,0,0,17,17,0,0,0,1,0,0,159,97,0.61,0.03,0.61,0,0,0,0,0,1,20,2,0
0,0,0,0,497,1,0.12,0.88,1,0,1,0,255,1,0,1,0,0,0.13,0,0.87,1,1,45,1,1
0,0,0,0,2,14,0,1,0.93,0.5,1,1,255,19,0.07,0.03,0,0,0,0,0.24,0.79,1,29,1,1
0,105,147,0,2,2,0,0,0,1,0,0,13,13,1,0,0.08,0,0,0,0,0,3,50,2,0
0,1,1,0,145,1,0,0,0,0.01,1,0,255,1,0,0.62,0.99,0,0,0,0,0,3,45,2,1
0,1,1,0,410,1,0,0,0,0,1,0,255,1,0,1,1,0,0,0,0,0,3,45,2,1
0,0,0,0,412,1,0.18,0.79,1,0,1,0,255,1,0,0.95,0,0,0.15,0,0.83,1,1,45,1,1
0,0,0,0,154,1,0.09,0.9,1,0.01,1,0,189,1,0.01,0.76,0.01,0,0.07,0,0.66,1,1,50,1,1
0,0,0,0,2,1,0,1,1,0.5,1,0,255,1,0,0.77,0.7,0,0,0,0.71,1,1,50,1,1
0,48,48,0,4,1,0,0,0,0.25,0.5,0,255,4,0.02,0.01,0.02,0,0,0,0,0,3,44,2,0
53771,90,3178,1,1,1,0,0,0,1,0,0,51,16,0.29,0.08,0.02,0.12,0,0,0,0,1,61,2,0
0,0,0,0,505,1,0.05,0.95,1,0,1,0,255,1,0,1,0,0,0.05,0,0.95,1,1,45,1,1
0,53,54,0,511,511,0,0,0,1,0,0,255,255,1,0,0.89,0,0,0,0,0,3,50,2,0
0,0,44,0,2,2,0,0.5,0.5,0.5,1,1,255,14,0.05,0.02,0,0,0,0,0.2,1,1,29,3,1
0,0,0,0,1,1,1,0,0,1,0,0,181,1,0.01,0.99,0.99,0,0.99,1,0,0,1,50,6,1
0,0,0,0,432,1,0.04,0.96,1,0,1,0,255,1,0,1,0,0,0.03,0,0.97,1,1,45,1,1
0,53,51,0,308,308,0,0,0,1,0,0,255,255,1,0,0.93,0,0,0,0,0,3,50,2,0
0,1,1,0,24,1,0,0,0,0.04,0.88,0,255,1,0,0.69,0.98,0,0,0,0.02,0,3,50,2,1
0,18,0,0,1,1,0,0,0,1,0,0,1,255,1,0,1,1,0,0,0,0,2,15,2,1
0,0,0,0,508,1,0.06,0.94,1,0,1,0,255,1,0,1,0,0,0,0,1,1,1,45,1,1
0,0,0,0,1,24,0,1,0.38,1,0,0.67,255,19,0.07,0.03,0,0,0,0,0.18,0.79,1,61,1,1
0,46,44,0,34,34,0,0,0,1,0,0,255,255,1,0,0.15,0,0,0,0,0,3,50,2,0
0,20,0,0,1,62,0,0,0,1,0,1,2,34,1,0,1,0.29,0,0,0,0,2,15,2,1
0,1,1,0,119,1,0,0,0,0.01,0.61,0,255,1,0,0.76,1,0,0,0,0,0,3,50,2,1
0,46,46,0,112,190,0,0,0,1,0,0.01,191,137,0.72,0.01,0.01,0,0,0,0,0,3,12,2,0
0,1,0,0,119,6,0,0,0,0.05,0.34,0,255,6,0.02,0.63,1,0,0,0,0,0,3,45,2,0
0,0,0,0,490,1,0.06,0.94,1,0,1,0,255,1,0,1,0,0,0.06,0,0.94,1,1,45,1,1
0,46,78,0,142,142,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,2,2,0,1,1,0.5,1,1,187,64,0.25,0.02,0.01,0.03,0,0,0.84,1,1,29,1,1
0,42,42,0,122,200,0,0,0,1,0,0.01,201,147,0.73,0.01,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,488,1,0.05,0.95,1,0,1,0,255,1,0,1,0,0,0.08,0,0.92,1,1,45,1,1
0,28,0,0,93,93,0,0,0,1,0,0,255,93,0.36,0.02,0.36,0,0.19,0,0.17,0,3,50,2,0
